IDStudent,NameStudent,IDSubject,NameSubject,Grade
2151163324,Ardath,KT573,Quan tri Marketing,4.57
2151163325,Jean,KT573,Quan tri Marketing,9.2
2151163326,Shela,KT573,Quan tri Marketing,6.71
2151163327,Mathilde,KT573,Quan tri Marketing,8.44
2151163328,Idalina,KT573,Quan tri Marketing,4.32
2151163329,Dixie,KT573,Quan tri Marketing,3.95
2151163330,Germayne,KT573,Quan tri Marketing,2.51
2151163331,Lyndy,KT573,Quan tri Marketing,4.39
2151163332,Carter,KT573,Quan tri Marketing,5.7
2151163333,Cloe,KT573,Quan tri Marketing,3.97
2151163334,Wilmer,KT573,Quan tri Marketing,9.15
2151163335,Kathryne,KT573,Quan tri Marketing,9.36
2151163336,Taylor,KT573,Quan tri Marketing,0.93
2151163337,Neddie,KT573,Quan tri Marketing,1.64
2151163338,Giordano,KT573,Quan tri Marketing,6.53
2151163339,Blinnie,KT573,Quan tri Marketing,7.38
2151163340,Kitty,KT573,Quan tri Marketing,6.87
2151163341,Sheri,KT573,Quan tri Marketing,9.49
2151163342,Caesar,KT573,Quan tri Marketing,9.22
2151163343,Morse,KT573,Quan tri Marketing,8.65
2151163344,Noel,KT573,Quan tri Marketing,4.78
2151163345,Hannis,KT573,Quan tri Marketing,4.66
2151163346,Cleopatra,KT573,Quan tri Marketing,2.22
2151163347,Joana,KT573,Quan tri Marketing,9.58
2151163348,Patric,KT573,Quan tri Marketing,0.96
2151163349,Hamnet,KT573,Quan tri Marketing,7.91
2151163350,Irving,KT573,Quan tri Marketing,4.97
2151163351,Bent,KT573,Quan tri Marketing,7.1
2151163352,Ira,KT573,Quan tri Marketing,4.7
2151163353,Court,KT573,Quan tri Marketing,8.78
2151163354,Jsandye,KT573,Quan tri Marketing,9.43
2151163355,Svend,KT573,Quan tri Marketing,6.92
2151163356,Carolyne,KT573,Quan tri Marketing,7.57
2151163357,Nathalie,KT573,Quan tri Marketing,6.2
2151163358,Pet,KT573,Quan tri Marketing,2.32
2151163359,Brett,KT573,Quan tri Marketing,4.75
2151163360,Dilly,KT573,Quan tri Marketing,4.06
2151163361,Hamnet,KT573,Quan tri Marketing,5.51
2151163362,Parnell,KT573,Quan tri Marketing,7.22
2151163363,Blythe,KT573,Quan tri Marketing,7.59
2151163364,Gabriella,KT573,Quan tri Marketing,6.99
2151163365,Isa,KT573,Quan tri Marketing,0.27
2151163366,Arlena,KT573,Quan tri Marketing,0.62
2151163367,Abigail,KT573,Quan tri Marketing,7.36
2151163368,Kerry,KT573,Quan tri Marketing,8.66
2151163369,Andree,KT573,Quan tri Marketing,6.15
2151163370,Jorrie,KT573,Quan tri Marketing,3.31
2151163371,Ofelia,KT573,Quan tri Marketing,7.11
2151163372,Eunice,KT573,Quan tri Marketing,9.04
2151163373,Aridatha,KT573,Quan tri Marketing,7.89
2151163374,Wolfgang,KT573,Quan tri Marketing,2.28
2151163375,Valli,KT573,Quan tri Marketing,5.37
2151163376,Marty,KT573,Quan tri Marketing,9.67
2151163377,Lily,KT573,Quan tri Marketing,2.27
2151163378,Tony,KT573,Quan tri Marketing,4.64
2151163379,Erwin,KT573,Quan tri Marketing,2.43
2151163380,Reina,KT573,Quan tri Marketing,8.43
2151163381,Marietta,KT573,Quan tri Marketing,5.47
2151163382,Candice,KT573,Quan tri Marketing,4.97
2151163383,Gabriel,KT573,Quan tri Marketing,8.68
2151163384,Cody,KT573,Quan tri Marketing,4.62
2151163385,Averil,KT573,Quan tri Marketing,7.13
2151163386,Myriam,KT573,Quan tri Marketing,7.08
2151163387,Gerrie,KT573,Quan tri Marketing,4.72
2151163388,Aland,KT573,Quan tri Marketing,1.48
2151163389,Basilius,KT573,Quan tri Marketing,7.45
2151163390,Virgie,KT573,Quan tri Marketing,1.85
2151163391,Erhard,KT573,Quan tri Marketing,8.2
2151163392,Guillaume,KT573,Quan tri Marketing,7.45
2151163394,Florette,KT573,Quan tri Marketing,5.84
2151163397,Loni,KT573,Quan tri Marketing,6.86
2151163398,Zia,KT573,Quan tri Marketing,2.49
2151163399,Johnna,KT573,Quan tri Marketing,9.85
2151163400,Allsun,KT573,Quan tri Marketing,5.11
2151163401,Anabella,KT573,Quan tri Marketing,7.93
2151163402,Raymund,KT573,Quan tri Marketing,5.12
2151163403,Jeremie,KT573,Quan tri Marketing,8.29
2151163404,Kaela,KT573,Quan tri Marketing,5.42
2151163405,Ettie,KT573,Quan tri Marketing,0.87
2151163406,Terencio,KT573,Quan tri Marketing,3.53
2151163407,Marlee,KT573,Quan tri Marketing,8.69
2151163408,Hilliard,KT573,Quan tri Marketing,6.24
2151163409,Toiboid,KT573,Quan tri Marketing,1.23
2151163410,Hestia,KT573,Quan tri Marketing,7.24
2151163411,Rodina,KT573,Quan tri Marketing,6.34
2151163412,Gaby,KT573,Quan tri Marketing,6.27
2151163413,Alonso,KT573,Quan tri Marketing,1.06
2151163414,Rosalynd,KT573,Quan tri Marketing,2.42
2151163415,Concordia,KT573,Quan tri Marketing,2.4
2151163416,Magdalene,KT573,Quan tri Marketing,9.37
2151163417,Val,KT573,Quan tri Marketing,4.67
2151163418,Dukie,KT573,Quan tri Marketing,8.27
2151163419,Quint,KT573,Quan tri Marketing,3.08
2151163420,Cherin,KT573,Quan tri Marketing,7.14
2151163421,Emelyne,KT573,Quan tri Marketing,1.59
2151163422,Joscelin,KT573,Quan tri Marketing,5.91
2151163423,Sam,KT573,Quan tri Marketing,6.87
2151163424,Karilynn,KT573,Quan tri Marketing,5.53
2151163425,Berty,KT573,Quan tri Marketing,3.22
2151163426,Jareb,KT573,Quan tri Marketing,6.67
2151163427,Heather,KT573,Quan tri Marketing,8.88
2151163428,Dion,KT573,Quan tri Marketing,5.93
2151163429,Celestina,KT573,Quan tri Marketing,3.16
2151163430,Hamid,KT573,Quan tri Marketing,8.74
2151163431,Herculie,KT573,Quan tri Marketing,3.08
2151163432,Maurizia,KT573,Quan tri Marketing,5.19
2151163433,Viv,KT573,Quan tri Marketing,8.0
2151163434,Jerrylee,KT573,Quan tri Marketing,5.35
2151163435,Tate,KT573,Quan tri Marketing,3.45
2151163436,Honoria,KT573,Quan tri Marketing,9.34
2151163437,Beitris,KT573,Quan tri Marketing,3.62
2151163438,Lisha,KT573,Quan tri Marketing,8.87
2151163439,Lishe,KT573,Quan tri Marketing,4.9
2151163440,Sollie,KT573,Quan tri Marketing,0.74
2151163441,Natasha,KT573,Quan tri Marketing,4.42
2151163442,Zaccaria,KT573,Quan tri Marketing,3.1
2151163443,Juana,KT573,Quan tri Marketing,3.58
2151163444,Shari,KT573,Quan tri Marketing,4.95
2151163445,Olympe,KT573,Quan tri Marketing,1.65
2151163446,Ema,KT573,Quan tri Marketing,0.78
2151163447,Allayne,KT573,Quan tri Marketing,7.12
2151163448,Estelle,KT573,Quan tri Marketing,5.32
2151163449,Percy,KT573,Quan tri Marketing,1.64
2151163450,Revkah,KT573,Quan tri Marketing,9.77
2151163451,Cherilyn,KT573,Quan tri Marketing,8.3
2151163452,Tova,KT573,Quan tri Marketing,2.85
2151163453,Magda,KT573,Quan tri Marketing,6.68
2151163454,Carolee,KT573,Quan tri Marketing,1.4
2151163455,Doyle,KT573,Quan tri Marketing,8.22
2151163456,Charyl,KT573,Quan tri Marketing,9.68
2151163457,Stan,KT573,Quan tri Marketing,9.99
2151163458,Clerissa,KT573,Quan tri Marketing,0.99
2151163459,Sigmund,KT573,Quan tri Marketing,3.35
2151163460,Stern,KT573,Quan tri Marketing,2.72
2151163461,Valma,KT573,Quan tri Marketing,9.0
2151163462,Eveleen,KT573,Quan tri Marketing,9.42
2151163463,Christalle,KT573,Quan tri Marketing,3.75
2151163464,Halley,KT573,Quan tri Marketing,6.64
2151163465,Winfred,KT573,Quan tri Marketing,6.87
2151163466,Corrie,KT573,Quan tri Marketing,9.68
2151163467,Susette,KT573,Quan tri Marketing,2.79
2151163468,Ilse,KT573,Quan tri Marketing,8.23
2151163469,Suzanne,KT573,Quan tri Marketing,2.52
2151163470,Glen,KT573,Quan tri Marketing,6.99
2151163471,Kit,KT573,Quan tri Marketing,4.99
2151163472,Kirstin,KT573,Quan tri Marketing,7.61
2151163473,Gavrielle,KT573,Quan tri Marketing,9.61
2151163474,Shayla,KT573,Quan tri Marketing,0.49
2151163475,Suki,KT573,Quan tri Marketing,9.25
2151163476,Sebastiano,KT573,Quan tri Marketing,7.72
2151163477,Rhonda,KT573,Quan tri Marketing,9.84
2151163478,Effie,KT573,Quan tri Marketing,1.78
2151163479,Aryn,KT573,Quan tri Marketing,5.55
2151163480,Angeline,KT573,Quan tri Marketing,5.1
2151163481,Klemens,KT573,Quan tri Marketing,6.21
2151163482,Hilario,KT573,Quan tri Marketing,8.27
2151163483,Linda,KT573,Quan tri Marketing,2.6
2151163484,Caritta,KT573,Quan tri Marketing,9.31
2151163485,Susie,KT573,Quan tri Marketing,1.68
2151163486,Alissa,KT573,Quan tri Marketing,3.74
2151163487,Hazel,KT573,Quan tri Marketing,3.2
2151163488,Talyah,KT573,Quan tri Marketing,1.81
2151163489,Gregoor,KT573,Quan tri Marketing,5.28
2151163490,Ber,KT573,Quan tri Marketing,6.74
2151163491,Hildegaard,KT573,Quan tri Marketing,2.41
2151163492,Bret,KT573,Quan tri Marketing,5.17
2151163493,Lavena,KT573,Quan tri Marketing,3.92
2151163494,Giuditta,KT573,Quan tri Marketing,7.7
2151163495,Maynord,KT573,Quan tri Marketing,6.76
2151163496,Mattie,KT573,Quan tri Marketing,0.39
2151163497,Alaric,KT573,Quan tri Marketing,7.09
2151163498,Antoine,KT573,Quan tri Marketing,9.53
2151163499,Andreana,KT573,Quan tri Marketing,6.08
2151163500,Sallyann,KT573,Quan tri Marketing,6.67
2151163501,Lucias,CK790,Suc ben vat lieu,2.53
2151163502,Giacopo,CK790,Suc ben vat lieu,4.8
2151163503,Theresina,CK790,Suc ben vat lieu,0.92
2151163504,Gayle,CK790,Suc ben vat lieu,2.9
2151163505,Maurie,CK790,Suc ben vat lieu,8.96
2151163506,Pearline,CK790,Suc ben vat lieu,4.76
2151163507,Ashien,CK790,Suc ben vat lieu,0.32
2151163508,Forrester,CK790,Suc ben vat lieu,9.61
2151163509,Noak,CK790,Suc ben vat lieu,6.32
2151163510,Jen,CK790,Suc ben vat lieu,7.29
2151163511,Meris,CK790,Suc ben vat lieu,9.76
2151163512,Ban,CK790,Suc ben vat lieu,3.57
2151163513,Wally,CK790,Suc ben vat lieu,4.54
2151163514,Brittney,CK790,Suc ben vat lieu,6.59
2151163515,Dedie,CK790,Suc ben vat lieu,1.82
2151163516,Willabella,CK790,Suc ben vat lieu,2.24
2151163517,Vernen,CK790,Suc ben vat lieu,6.02
2151163518,Freda,CK790,Suc ben vat lieu,9.26
2151163519,Adolph,CK790,Suc ben vat lieu,5.92
2151163520,Suellen,CK790,Suc ben vat lieu,2.82
2151163521,Codee,CK790,Suc ben vat lieu,8.93
2151163522,Andromache,CK790,Suc ben vat lieu,6.26
2151163523,Odille,CK790,Suc ben vat lieu,3.06
2151163524,Melvyn,CK790,Suc ben vat lieu,3.16
2151163525,Hulda,CK790,Suc ben vat lieu,6.67
2151163526,Noelyn,CK790,Suc ben vat lieu,4.63
2151163527,Zea,CK790,Suc ben vat lieu,4.48
2151163528,Rhett,CK790,Suc ben vat lieu,3.69
2151163529,Tremain,CK790,Suc ben vat lieu,7.88
2151163530,Marieann,CK790,Suc ben vat lieu,1.27
2151163531,Ardenia,CK790,Suc ben vat lieu,4.16
2151163532,Gail,CK790,Suc ben vat lieu,9.43
2151163533,Jorry,CK790,Suc ben vat lieu,2.3
2151163534,Briny,CK790,Suc ben vat lieu,5.12
2151163535,Elfrieda,CK790,Suc ben vat lieu,9.28
2151163536,Tamqrah,CK790,Suc ben vat lieu,5.12
2151163537,Mariam,CK790,Suc ben vat lieu,9.32
2151163538,Arda,CK790,Suc ben vat lieu,3.64
2151163539,Baron,CK790,Suc ben vat lieu,9.33
2151163540,Wenda,CK790,Suc ben vat lieu,5.5
2151163541,Agathe,CK790,Suc ben vat lieu,0.73
2151163542,Elsie,CK790,Suc ben vat lieu,0.55
2151163543,Letty,CK790,Suc ben vat lieu,0.32
2151163544,Pembroke,CK790,Suc ben vat lieu,6.27
2151163545,Abie,CK790,Suc ben vat lieu,7.13
2151163546,Helli,CK790,Suc ben vat lieu,5.59
2151163547,Alexei,CK790,Suc ben vat lieu,3.0
2151163548,Sabra,CK790,Suc ben vat lieu,5.22
2151163549,Avril,CK790,Suc ben vat lieu,0.1
2151163550,Rudd,CK790,Suc ben vat lieu,6.65
2151163551,Joey,CK790,Suc ben vat lieu,8.21
2151163552,Adair,CK790,Suc ben vat lieu,8.11
2151163553,Corty,CK790,Suc ben vat lieu,2.07
2151163554,Mikel,CK790,Suc ben vat lieu,6.9
2151163555,Laurent,CK790,Suc ben vat lieu,1.32
2151163556,Lilah,CK790,Suc ben vat lieu,5.27
2151163557,Kiley,CK790,Suc ben vat lieu,1.22
2151163558,Bobinette,CK790,Suc ben vat lieu,9.42
2151163559,Vivianna,CK790,Suc ben vat lieu,9.63
2151163560,Audi,CK790,Suc ben vat lieu,2.66
2151163561,Caldwell,CK790,Suc ben vat lieu,4.44
2151163562,Zak,CK790,Suc ben vat lieu,2.76
2151163563,Rockwell,CK790,Suc ben vat lieu,2.43
2151163564,Bart,CK790,Suc ben vat lieu,7.14
2151163565,Flem,CK790,Suc ben vat lieu,8.76
2151163566,Tracy,CK790,Suc ben vat lieu,1.95
2151163567,Lib,CK790,Suc ben vat lieu,7.4
2151163568,Tremayne,CK790,Suc ben vat lieu,7.8
2151163569,Mehetabel,CK790,Suc ben vat lieu,7.97
2151163570,Alexis,CK790,Suc ben vat lieu,8.7
2151163571,Tybie,CK790,Suc ben vat lieu,7.87
2151163572,Roley,CK790,Suc ben vat lieu,7.72
2151163573,Jacklyn,CK790,Suc ben vat lieu,9.45
2151163574,Jemmie,CK790,Suc ben vat lieu,8.83
2151163575,Darn,CK790,Suc ben vat lieu,7.3
2151163576,Jannel,CK790,Suc ben vat lieu,9.27
2151163577,Ginevra,CK790,Suc ben vat lieu,5.27
2151163578,Glennie,CK790,Suc ben vat lieu,4.68
2151163579,Lutero,CK790,Suc ben vat lieu,0.73
2151163580,Northrop,CK790,Suc ben vat lieu,2.6
2151163581,Carling,CK790,Suc ben vat lieu,9.12
2151163582,Gale,CK790,Suc ben vat lieu,1.15
2151163583,Darb,CK790,Suc ben vat lieu,6.98
2151163584,Norine,CK790,Suc ben vat lieu,7.76
2151163585,Elayne,CK790,Suc ben vat lieu,5.63
2151163586,Brandi,CK790,Suc ben vat lieu,2.87
2151163587,Caterina,CK790,Suc ben vat lieu,8.09
2151163588,Joy,CK790,Suc ben vat lieu,3.92
2151163589,Austine,CK790,Suc ben vat lieu,9.51
2151163590,Franciska,CK790,Suc ben vat lieu,8.6
2151163591,Alverta,CK790,Suc ben vat lieu,0.48
2151163592,Cordell,CK790,Suc ben vat lieu,6.01
2151163593,Nikaniki,CK790,Suc ben vat lieu,0.87
2151163594,Annemarie,CK790,Suc ben vat lieu,0.26
2151163595,Abey,CK790,Suc ben vat lieu,3.24
2151163596,Shirl,CK790,Suc ben vat lieu,5.69
2151163597,Hermann,CK790,Suc ben vat lieu,3.68
2151163598,Webb,CK790,Suc ben vat lieu,5.61
2151163599,Elfrieda,CK790,Suc ben vat lieu,9.87
2151163600,Tull,CK790,Suc ben vat lieu,7.96
2151163601,Gillan,CK790,Suc ben vat lieu,5.49
2151163602,Gil,CK790,Suc ben vat lieu,4.55
2151163603,Orson,CK790,Suc ben vat lieu,9.02
2151163604,Archibold,CK790,Suc ben vat lieu,1.11
2151163605,Lowrance,CK790,Suc ben vat lieu,3.72
2151163606,Carolyne,CK790,Suc ben vat lieu,4.48
2151163607,Slade,CK790,Suc ben vat lieu,5.16
2151163608,Berni,CK790,Suc ben vat lieu,1.23
2151163609,Janice,CK790,Suc ben vat lieu,0.68
2151163610,Concordia,CK790,Suc ben vat lieu,2.28
2151163611,Elsworth,CK790,Suc ben vat lieu,4.04
2151163612,Jillana,CK790,Suc ben vat lieu,8.25
2151163613,Jean,CK790,Suc ben vat lieu,2.16
2151163614,Robers,CK790,Suc ben vat lieu,8.05
2151163615,Danell,CK790,Suc ben vat lieu,5.96
2151163616,Shandeigh,CK790,Suc ben vat lieu,8.75
2151163617,Ardith,CK790,Suc ben vat lieu,4.98
2151163618,Wilow,CK790,Suc ben vat lieu,1.0
2151163619,Layney,CK790,Suc ben vat lieu,3.2
2151163620,Jordan,CK790,Suc ben vat lieu,8.27
2151163621,Simonette,CK790,Suc ben vat lieu,2.28
2151163622,Tedi,CK790,Suc ben vat lieu,1.31
2151163623,Stafani,CK790,Suc ben vat lieu,2.44
2151163624,Leticia,CK790,Suc ben vat lieu,7.88
2151163625,Kass,CK790,Suc ben vat lieu,3.22
2151163626,Lenna,CK790,Suc ben vat lieu,7.28
2151163627,Sam,CK790,Suc ben vat lieu,9.14
2151163628,Jeralee,CK790,Suc ben vat lieu,6.15
2151163629,Luisa,CK790,Suc ben vat lieu,1.43
2151163630,Deane,CK790,Suc ben vat lieu,2.02
2151163631,Buffy,CK790,Suc ben vat lieu,5.8
2151163632,Fay,CK790,Suc ben vat lieu,4.37
2151163633,Sylvan,CK790,Suc ben vat lieu,7.11
2151163634,Jemmy,CK790,Suc ben vat lieu,8.78
2151163635,Jolee,CK790,Suc ben vat lieu,6.14
2151163636,Hattie,CK790,Suc ben vat lieu,8.41
2151163637,Sasha,CK790,Suc ben vat lieu,9.68
2151163638,Jethro,CK790,Suc ben vat lieu,0.49
2151163639,Jesse,CK790,Suc ben vat lieu,6.97
2151163640,Dew,CK790,Suc ben vat lieu,5.06
2151163641,Rik,CK790,Suc ben vat lieu,1.63
2151163642,Dix,CK790,Suc ben vat lieu,3.58
2151163643,Kenny,CK790,Suc ben vat lieu,9.21
2151163644,Marchall,CK790,Suc ben vat lieu,4.3
2151163645,Harald,CK790,Suc ben vat lieu,2.81
2151163646,Maryann,CK790,Suc ben vat lieu,7.01
2151163647,Bobbi,CK790,Suc ben vat lieu,9.02
2151163648,Fredrick,CK790,Suc ben vat lieu,2.56
2151163649,Alaric,CK790,Suc ben vat lieu,8.92
2151163650,Shelba,CK790,Suc ben vat lieu,6.43
2151163651,Alice,CK790,Suc ben vat lieu,7.77
2151163652,Darline,CK790,Suc ben vat lieu,1.81
2151163653,Brien,CK790,Suc ben vat lieu,3.71
2151163654,Kelbee,CK790,Suc ben vat lieu,0.9
2151163655,Marcel,CK790,Suc ben vat lieu,0.73
2151163656,Reggie,CK790,Suc ben vat lieu,0.76
2151163657,Scottie,CK790,Suc ben vat lieu,1.51
2151163658,Preston,CK790,Suc ben vat lieu,9.1
2151163659,Berne,CK790,Suc ben vat lieu,2.81
2151163660,Rosabel,CK790,Suc ben vat lieu,2.66
2151163661,Ursula,CK790,Suc ben vat lieu,5.95
2151163662,Ewan,CK790,Suc ben vat lieu,5.44
2151163663,Quincey,CK790,Suc ben vat lieu,1.05
2151163664,Melinde,CK790,Suc ben vat lieu,1.73
2151163665,Garv,CK790,Suc ben vat lieu,4.64
2151163666,Melisa,CK790,Suc ben vat lieu,6.87
2151163667,Zaneta,CK790,Suc ben vat lieu,6.6
2151163668,Horatio,CK790,Suc ben vat lieu,0.44
2151163669,Lefty,CK790,Suc ben vat lieu,1.22
2151163670,Dara,CK790,Suc ben vat lieu,2.04
2151163671,Ainslee,CK790,Suc ben vat lieu,5.83
2151163672,Wanids,CK790,Suc ben vat lieu,6.24
2151163673,Lauritz,CK790,Suc ben vat lieu,3.12
2151163674,Perceval,CK790,Suc ben vat lieu,0.94
2151163675,Herbert,CK790,Suc ben vat lieu,5.09
2151163676,Salomo,CK790,Suc ben vat lieu,1.0
2151163677,Garrott,CK790,Suc ben vat lieu,4.0
2151163678,Lenee,CK790,Suc ben vat lieu,7.18
2151163679,Staford,CK790,Suc ben vat lieu,9.67
2151163680,Romonda,CK790,Suc ben vat lieu,8.76
2151163681,Riley,CK790,Suc ben vat lieu,6.05
2151163682,Roselia,CK790,Suc ben vat lieu,9.73
2151163683,Roxanna,CK790,Suc ben vat lieu,4.44
2151163684,Cassie,CK790,Suc ben vat lieu,4.35
2151163685,Amalie,CK790,Suc ben vat lieu,5.44
2151163686,Georg,CK790,Suc ben vat lieu,7.02
2151163687,Alyssa,CK790,Suc ben vat lieu,2.02
2151163688,Maynard,CK790,Suc ben vat lieu,3.27
2151163689,Jemimah,CK790,Suc ben vat lieu,1.12
2151163690,Theo,CK790,Suc ben vat lieu,9.36
2151163691,Dare,CK790,Suc ben vat lieu,7.63
2151163692,Lawrence,CK790,Suc ben vat lieu,7.11
2151163693,Anastasie,CK790,Suc ben vat lieu,8.52
2151163694,Mariel,CK790,Suc ben vat lieu,5.91
2151163695,Arliene,CK790,Suc ben vat lieu,2.39
2151163696,Kurtis,CK790,Suc ben vat lieu,8.48
2151163697,Jenda,CK790,Suc ben vat lieu,7.62
2151163698,Danna,CK790,Suc ben vat lieu,5.08
2151163699,Ilyse,CK790,Suc ben vat lieu,6.91
2151163700,Claudette,CK790,Suc ben vat lieu,2.99
2151163701,Jaime,CK790,Suc ben vat lieu,6.9
2151163702,Kathe,CK790,Suc ben vat lieu,5.7
2151163703,Goran,CK790,Suc ben vat lieu,4.64
2151163704,Whitman,CK790,Suc ben vat lieu,2.89
2151163705,Currey,CK790,Suc ben vat lieu,9.13
2151163706,Mathew,CK790,Suc ben vat lieu,0.7
2151163707,Kriste,CK790,Suc ben vat lieu,8.1
2151163708,Crosby,CK790,Suc ben vat lieu,6.4
2151163709,Lulita,CK790,Suc ben vat lieu,5.31
2151163710,Vaughn,CK790,Suc ben vat lieu,6.79
2151163711,Steve,CK790,Suc ben vat lieu,1.81
2151163712,Devlen,CK790,Suc ben vat lieu,4.08
2151163713,Minette,CK790,Suc ben vat lieu,6.03
2151163714,Karney,CK790,Suc ben vat lieu,8.65
2151163715,Trey,CK790,Suc ben vat lieu,6.01
2151163716,Golda,CK790,Suc ben vat lieu,9.61
2151163717,Emmalee,CK790,Suc ben vat lieu,6.82
2151163718,Garner,CK790,Suc ben vat lieu,5.1
2151163719,Stacy,CK790,Suc ben vat lieu,3.05
2151163720,Cello,CK790,Suc ben vat lieu,8.13
2151163721,Aindrea,CK790,Suc ben vat lieu,1.0
2151163722,Kellen,CK790,Suc ben vat lieu,4.04
2151163723,Grace,CK790,Suc ben vat lieu,4.16
2151163724,Abbe,CK790,Suc ben vat lieu,3.95
2151163725,Tansy,CK790,Suc ben vat lieu,5.71
2151163726,Conney,CK790,Suc ben vat lieu,7.09
2151163727,Meagan,CK790,Suc ben vat lieu,1.57
2151163728,Liana,CK790,Suc ben vat lieu,6.35
2151163729,Denyse,CK790,Suc ben vat lieu,0.08
2151163730,Jilleen,CK790,Suc ben vat lieu,4.67
2151163731,Wilburt,CK790,Suc ben vat lieu,1.9
2151163732,Arie,CK790,Suc ben vat lieu,6.03
2151163733,Kristan,CK790,Suc ben vat lieu,2.57
2151163734,Kath,CK790,Suc ben vat lieu,2.02
2151163735,Eleni,CK790,Suc ben vat lieu,2.98
2151163736,Nikolaos,CK790,Suc ben vat lieu,5.79
2151163737,Mario,CK790,Suc ben vat lieu,7.81
2151163738,Mendy,CK790,Suc ben vat lieu,4.61
2151163739,Uriah,CK790,Suc ben vat lieu,6.85
2151163740,Vania,CK790,Suc ben vat lieu,0.62
2151163741,Kipper,CK790,Suc ben vat lieu,5.93
2151163742,Rossie,CK790,Suc ben vat lieu,9.02
2151163743,Anna-maria,CK790,Suc ben vat lieu,5.99
2151163744,Emmey,CK790,Suc ben vat lieu,4.82
2151163745,Montgomery,CK790,Suc ben vat lieu,0.05
2151163746,Rusty,CK790,Suc ben vat lieu,3.21
2151163747,Kristopher,CK790,Suc ben vat lieu,0.38
2151163748,Bren,CK790,Suc ben vat lieu,9.83
2151163749,Gustie,CK790,Suc ben vat lieu,8.77
2151163750,Carry,CK790,Suc ben vat lieu,5.56
2151163251,Mahalia,KT569,Tai chinh tien te,1.19
2151163252,Palmer,KT569,Tai chinh tien te,9.78
2151163253,Malia,KT569,Tai chinh tien te,7.43
2151163254,Brady,KT569,Tai chinh tien te,9.91
2151163255,Drugi,KT569,Tai chinh tien te,6.42
2151163256,Kirbee,KT569,Tai chinh tien te,9.36
2151163257,Hamish,KT569,Tai chinh tien te,4.67
2151163258,Lorry,KT569,Tai chinh tien te,5.69
2151163259,Melessa,KT569,Tai chinh tien te,8.22
2151163260,Loree,KT569,Tai chinh tien te,8.92
2151163261,Robbie,KT569,Tai chinh tien te,1.62
2151163262,Dwain,KT569,Tai chinh tien te,9.83
2151163263,Casar,KT569,Tai chinh tien te,2.44
2151163264,Lenard,KT569,Tai chinh tien te,7.66
2151163265,Annabelle,KT569,Tai chinh tien te,6.75
2151163266,Flem,KT569,Tai chinh tien te,1.61
2151163267,Raeann,KT569,Tai chinh tien te,6.13
2151163268,Brynn,KT569,Tai chinh tien te,0.4
2151163269,Morganica,KT569,Tai chinh tien te,8.29
2151163270,Ambrosio,KT569,Tai chinh tien te,6.34
2151163271,Margalit,KT569,Tai chinh tien te,3.84
2151163272,Lauren,KT569,Tai chinh tien te,6.55
2151163273,Jedediah,KT569,Tai chinh tien te,6.1
2151163274,Sharla,KT569,Tai chinh tien te,4.71
2151163275,Michell,KT569,Tai chinh tien te,7.74
2151163276,Archer,KT569,Tai chinh tien te,5.58
2151163277,Rodd,KT569,Tai chinh tien te,7.36
2151163278,Sydelle,KT569,Tai chinh tien te,1.22
2151163279,Susana,KT569,Tai chinh tien te,8.99
2151163280,Flor,KT569,Tai chinh tien te,1.92
2151163281,Chelsie,KT569,Tai chinh tien te,7.13
2151163282,Avram,KT569,Tai chinh tien te,7.26
2151163283,Romona,KT569,Tai chinh tien te,5.21
2151163284,Isaac,KT569,Tai chinh tien te,9.33
2151163285,Ethe,KT569,Tai chinh tien te,2.12
2151163286,Aymer,KT569,Tai chinh tien te,6.2
2151163287,Toddy,KT569,Tai chinh tien te,4.37
2151163288,Crawford,KT569,Tai chinh tien te,6.33
2151163289,Danyette,KT569,Tai chinh tien te,6.54
2151163290,Lacy,KT569,Tai chinh tien te,9.35
2151163291,Cooper,KT569,Tai chinh tien te,0.12
2151163292,Chryste,KT569,Tai chinh tien te,3.88
2151163293,May,KT569,Tai chinh tien te,4.69
2151163294,Sharline,KT569,Tai chinh tien te,4.17
2151163295,Dolph,KT569,Tai chinh tien te,3.21
2151163296,Garth,KT569,Tai chinh tien te,4.0
2151163297,Miguelita,KT569,Tai chinh tien te,5.05
